POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
12043,845.94,2046.85,2523.42,242.42,142.73,-57.83,-1872.15,-14363.68,796.22,9444.46,-3317.59,65.19,0.0,-251.61,-3252.4,-3504.01
12044,846.43,2033.12,2484.64,256.32,135.91,-46.88,-1844.99,-14288.81,810.68,9456.39,-3391.94,65.89,0.0,-157.2,-3326.05,-3483.25
12045,847.48,2119.87,2514.5,254.53,127.88,-52.53,-1908.06,-14323.08,805.5,9436.81,-3352.66,63.37,0.0,-177.11,-3289.28,-3466.39
12046,885.93,2039.64,2481.29,262.73,130.1,-48.07,-1849.8,-14356.93,813.78,9425.22,-3309.35,65.98,0.0,-216.1,-3243.36,-3459.47
12047,851.32,2091.79,2486.89,254.59,139.42,-48.77,-1906.81,-14326.38,804.39,9383.34,-3281.19,64.67,0.0,-270.22,-3216.52,-3486.74
12048,872.29,2072.46,2487.13,267.11,151.55,-51.83,-1874.17,-14345.63,836.78,9362.49,-3318.46,65.22,0.0,-221.82,-3253.23,-3475.05
12049,852.93,2118.82,2509.61,255.93,130.02,-57.56,-1835.1,-14482.45,832.48,9428.31,-3236.98,64.86,0.0,-247.0,-3172.12,-3419.12
12050,868.46,2111.29,2534.55,271.66,135.79,-60.44,-1888.1,-14444.22,831.93,9401.07,-3212.01,63.68,0.0,-238.01,-3148.33,-3386.34
12051,851.04,2095.86,2491.01,258.18,132.09,-34.87,-1856.82,-14435.47,830.97,9487.71,-3293.3,66.68,0.0,-180.29,-3226.62,-3406.91
12052,885.29,2082.06,2496.74,266.71,131.53,-63.38,-1856.9,-14376.49,824.16,9372.05,-3271.75,64.49,0.0,-238.22,-3207.26,-3445.49
12053,879.38,2047.56,2502.86,275.11,118.96,-38.21,-1865.15,-14508.28,815.17,9437.87,-3208.88,64.23,0.0,-334.73,-3144.65,-3479.38
12054,855.43,2122.44,2499.92,277.03,143.49,-54.05,-1873.83,-14383.38,837.93,9398.87,-3261.7,64.06,0.0,-176.16,-3197.64,-3373.79
12055,912.07,2087.4,2495.98,267.55,141.23,-42.15,-1874.34,-14358.21,823.38,9365.7,-3297.49,64.32,0.0,-181.4,-3233.17,-3414.57
12056,908.04,2052.23,2507.46,252.39,138.38,-73.82,-1850.35,-14411.55,809.57,9379.13,-3260.84,65.56,0.0,-288.53,-3195.28,-3483.81
12057,865.07,2122.86,2481.83,260.43,119.32,-73.03,-1880.27,-14284.2,809.49,9382.88,-3366.1,65.63,0.0,-195.61,-3300.47,-3496.08
12058,898.86,2089.73,2485.91,260.48,131.58,-51.4,-1889.3,-14324.44,793.41,9373.77,-3273.42,63.98,0.0,-231.39,-3209.44,-3440.84
12059,837.83,2067.35,2506.29,257.03,120.85,-57.4,-1869.17,-14363.59,863.25,9420.09,-3317.87,64.45,0.0,-217.46,-3253.41,-3470.88
12060,908.69,2076.76,2501.42,254.06,131.33,-76.0,-1845.82,-14321.38,834.04,9361.07,-3292.95,64.53,0.0,-175.83,-3228.42,-3404.25
12061,873.78,2049.91,2474.26,254.61,127.17,-45.46,-1844.51,-14355.49,833.9,9356.78,-3269.02,65.0,0.0,-275.04,-3204.02,-3479.06
12062,870.87,2098.24,2500.48,249.17,141.81,-61.23,-1860.58,-14404.43,815.55,9386.57,-3234.68,64.11,0.0,-263.55,-3170.56,-3434.11
12063,890.82,2078.85,2536.02,256.13,150.08,-57.28,-1866.16,-14466.79,817.42,9365.46,-3200.08,64.62,0.0,-295.45,-3135.46,-3430.91
12064,908.73,2079.72,2486.35,259.17,139.93,-49.87,-1816.13,-14417.92,823.81,9315.84,-3234.54,64.91,0.0,-270.38,-3169.62,-3440.0
12065,879.76,2047.45,2511.48,246.78,137.09,-64.56,-1853.07,-14378.99,799.27,9382.03,-3291.11,64.66,0.0,-292.75,-3226.46,-3519.21
12066,875.68,2026.76,2475.06,262.02,123.64,-60.65,-1886.3,-14257.09,823.68,9379.76,-3350.94,65.19,0.0,-237.45,-3285.74,-3523.19
12067,884.93,2026.67,2510.84,255.34,137.19,-74.0,-1859.33,-14307.04,847.43,9365.45,-3324.57,63.21,0.0,-212.52,-3261.37,-3473.89
12068,901.04,2018.18,2510.98,257.71,132.48,-61.56,-1909.87,-14239.71,820.98,9377.9,-3340.74,63.73,0.0,-191.87,-3277.01,-3468.88
12069,883.53,2116.86,2482.03,267.1,123.17,-65.33,-1890.18,-14310.83,801.39,9344.84,-3281.51,63.67,0.0,-247.42,-3217.84,-3465.27
12070,890.26,2081.61,2506.84,259.37,138.23,-53.51,-1891.38,-14255.65,821.88,9334.62,-3348.29,64.06,0.0,-167.73,-3284.23,-3451.96
12071,842.43,2023.37,2505.65,251.52,137.7,-62.6,-1842.47,-14497.16,839.47,9437.06,-3213.91,63.55,0.0,-365.03,-3150.36,-3515.39
12072,864.83,2091.43,2529.59,252.21,124.13,-53.78,-1885.45,-14320.06,832.71,9335.07,-3273.57,63.78,0.0,-229.32,-3209.79,-3439.11
12073,830.03,2041.92,2487.16,246.28,119.19,-48.54,-1853.4,-14437.46,806.4,9431.61,-3215.48,63.19,0.0,-376.81,-3152.29,-3529.1
12074,902.81,2076.92,2497.9,258.41,142.23,-45.5,-1884.74,-14353.52,802.77,9375.65,-3274.46,64.45,0.0,-227.08,-3210.01,-3437.09
12075,884.75,2103.99,2502.53,256.15,127.11,-43.15,-1876.81,-14487.93,801.61,9452.12,-3208.63,64.02,0.0,-279.64,-3144.61,-3424.24
12076,843.72,2040.61,2487.65,267.36,142.47,-60.68,-1845.94,-14446.05,866.5,9424.82,-3228.26,64.29,0.0,-279.53,-3163.97,-3443.5
12077,909.72,2018.94,2483.91,265.21,139.82,-51.19,-1829.72,-14403.16,806.08,9373.8,-3247.2,64.74,0.0,-286.61,-3182.46,-3469.07
12078,868.29,2061.48,2461.03,263.53,130.96,-42.89,-1881.07,-14493.91,812.16,9375.02,-3160.43,64.57,0.0,-445.41,-3095.86,-3541.27
12079,864.63,2140.11,2504.67,258.47,144.39,-65.78,-1851.7,-14439.26,811.58,9339.1,-3199.54,65.06,0.0,-293.79,-3134.49,-3428.28
12080,847.71,2046.78,2514.34,250.8,136.42,-57.48,-1873.68,-14357.92,824.79,9370.1,-3253.38,64.44,0.0,-298.13,-3188.95,-3487.08
12081,900.4,2062.66,2494.45,244.9,134.03,-53.43,-1873.66,-14393.32,815.69,9380.76,-3238.13,64.03,0.0,-287.53,-3174.1,-3461.63
12082,870.85,2057.92,2498.93,265.96,126.29,-67.59,-1864.25,-14352.82,825.87,9357.55,-3272.3,64.51,0.0,-281.29,-3207.79,-3489.08
12083,899.22,2059.45,2501.46,258.65,149.36,-38.0,-1839.02,-14495.79,818.7,9431.37,-3216.99,66.29,0.0,-254.61,-3150.7,-3405.31
12084,867.04,2089.31,2512.1,252.32,114.04,-67.87,-1818.48,-14415.35,831.45,9337.15,-3204.35,64.66,0.0,-298.27,-3139.69,-3437.97
12085,896.97,2100.98,2525.38,269.73,138.2,-67.91,-1826.85,-14429.24,801.69,9353.51,-3230.42,64.74,0.0,-237.54,-3165.68,-3403.22
12086,868.42,2028.59,2484.44,249.41,131.04,-68.32,-1855.73,-14470.2,822.35,9473.16,-3247.53,64.92,0.0,-336.83,-3182.61,-3519.44
12087,893.74,2015.34,2494.14,251.12,140.66,-57.69,-1848.04,-14418.52,820.46,9432.91,-3251.49,65.31,0.0,-275.89,-3186.18,-3462.06
12088,882.69,2080.2,2496.98,273.51,120.36,-59.26,-1832.14,-14530.35,808.77,9422.91,-3198.94,66.31,0.0,-336.33,-3132.63,-3468.96
12089,863.33,2078.82,2490.55,262.63,143.7,-78.11,-1822.87,-14346.74,796.82,9387.83,-3293.14,65.51,0.0,-224.03,-3227.62,-3451.66
12090,924.83,2052.16,2501.0,263.88,130.89,-65.39,-1870.28,-14317.1,841.8,9407.32,-3350.56,65.14,0.0,-130.89,-3285.42,-3416.31
12091,875.95,2017.75,2482.71,256.65,138.75,-55.81,-1868.17,-14411.17,803.66,9408.18,-3261.64,64.84,0.0,-351.49,-3196.8,-3548.28
12092,837.73,2102.88,2536.38,256.98,153.59,-57.26,-1861.07,-14239.98,820.26,9356.46,-3377.48,65.7,0.0,-94.04,-3311.78,-3405.81
12093,864.26,2075.44,2504.07,261.93,130.73,-66.55,-1897.14,-14324.73,806.45,9416.66,-3339.21,66.16,0.0,-228.87,-3273.04,-3501.91
12094,923.22,2031.01,2508.58,259.86,127.1,-46.15,-1860.85,-14315.21,825.74,9414.34,-3367.92,66.92,0.0,-132.36,-3301.0,-3433.36
12095,827.13,2045.86,2491.66,249.92,137.9,-53.02,-1832.15,-14293.45,828.48,9420.91,-3387.56,65.86,0.0,-176.78,-3321.7,-3498.48
12096,887.79,2054.48,2535.68,270.88,132.68,-54.42,-1886.36,-14352.72,806.29,9438.14,-3309.55,65.97,0.0,-167.56,-3243.58,-3411.14
12097,892.23,1989.9,2513.04,253.83,127.64,-51.35,-1878.89,-14374.45,817.29,9489.7,-3334.14,66.36,0.0,-221.07,-3267.79,-3488.86
12098,878.3,2089.66,2513.99,257.26,147.4,-56.14,-1851.66,-14383.73,817.22,9380.07,-3301.68,66.75,0.0,-207.63,-3234.94,-3442.57
12099,910.19,2003.2,2520.18,263.47,123.24,-59.98,-1878.5,-14313.48,828.75,9422.35,-3332.14,66.32,0.0,-180.58,-3265.82,-3446.4
12100,838.15,2088.02,2523.82,260.06,141.99,-53.75,-1851.58,-14372.06,831.75,9401.0,-3270.34,66.12,0.0,-192.6,-3204.22,-3396.81
12101,881.86,2099.86,2487.58,276.08,136.35,-65.57,-1857.17,-14277.95,813.52,9339.88,-3332.03,66.96,0.0,-165.55,-3265.07,-3430.62
12102,864.91,2047.28,2508.67,250.97,120.74,-54.77,-1878.58,-14318.01,818.3,9423.43,-3303.7,66.76,0.0,-217.07,-3236.94,-3454.01
12103,901.42,2068.07,2497.72,251.76,142.72,-65.11,-1879.69,-14200.33,805.6,9399.58,-3402.19,67.7,0.0,-78.27,-3334.49,-3412.76
12104,870.9,2081.86,2520.56,259.95,125.79,-52.41,-1846.13,-14359.08,808.82,9445.73,-3329.66,67.4,0.0,-144.0,-3262.26,-3406.26
12105,872.37,2052.82,2492.88,258.97,128.95,-58.13,-1848.79,-14196.24,835.25,9433.85,-3436.6,66.67,0.0,-28.08,-3369.93,-3398.01
12106,870.83,2014.55,2490.4,247.91,132.85,-56.79,-1819.91,-14320.89,834.78,9372.98,-3332.97,65.94,0.0,-233.29,-3267.03,-3500.32
12107,899.4,2040.54,2552.96,253.57,135.52,-64.25,-1857.51,-14300.92,803.98,9395.12,-3356.27,66.23,0.0,-141.59,-3290.03,-3431.63
12108,886.04,2062.33,2523.29,253.19,124.64,-34.85,-1833.45,-14328.99,827.19,9418.98,-3309.97,66.06,0.0,-101.64,-3243.91,-3345.55
12109,878.54,2086.6,2490.8,254.22,139.37,-40.66,-1829.71,-14471.45,816.85,9465.24,-3245.99,66.08,0.0,-210.18,-3179.91,-3390.09
12110,916.72,2071.91,2501.18,255.02,120.85,-60.63,-1874.88,-14398.8,779.15,9397.54,-3277.88,66.49,0.0,-291.93,-3211.39,-3503.32
12111,909.7,2114.51,2504.29,266.24,144.06,-47.01,-1834.29,-14441.31,821.66,9357.98,-3254.67,67.32,0.0,-204.17,-3187.35,-3391.52
12112,866.77,2017.94,2487.72,257.45,131.38,-57.24,-1858.87,-14301.9,809.75,9370.33,-3331.09,66.35,0.0,-276.66,-3264.74,-3541.4
12113,849.93,2092.23,2491.78,260.22,142.55,-55.6,-1863.92,-14271.35,801.77,9379.64,-3334.78,66.88,0.0,-172.74,-3267.9,-3440.64
12114,905.33,2047.85,2510.62,254.4,124.61,-53.81,-1849.41,-14381.24,807.26,9412.0,-3288.79,66.98,0.0,-222.38,-3221.81,-3444.19
12115,874.56,2082.09,2492.07,272.99,131.64,-68.84,-1813.64,-14427.17,827.35,9419.0,-3271.5,66.71,0.0,-209.95,-3204.8,-3414.74
12116,860.39,1980.25,2481.95,266.95,136.83,-64.67,-1813.58,-14433.07,828.99,9465.74,-3268.48,65.58,0.0,-290.21,-3202.9,-3493.11
12117,864.47,1983.59,2509.93,244.49,130.43,-47.34,-1819.6,-14306.28,833.57,9384.05,-3354.62,67.02,0.0,-222.69,-3287.59,-3510.29
12118,892.17,2048.77,2488.99,258.97,127.64,-39.25,-1840.94,-14384.44,823.99,9377.82,-3321.25,67.3,0.0,-246.28,-3253.94,-3500.22
12119,912.61,2049.48,2512.83,257.54,136.42,-46.65,-1838.66,-14417.66,827.86,9339.65,-3243.92,66.44,0.0,-266.59,-3177.48,-3444.07
12120,869.88,2014.06,2515.65,255.01,126.18,-46.97,-1809.82,-14489.84,839.25,9442.35,-3228.66,66.82,0.0,-284.25,-3161.85,-3446.1
12121,883.94,2067.31,2497.99,252.73,147.61,-38.46,-1830.86,-14394.81,833.57,9395.3,-3299.82,66.46,0.0,-185.67,-3233.35,-3419.03
12122,919.92,2047.47,2535.28,267.28,141.49,-43.78,-1838.36,-14306.52,829.85,9424.14,-3403.95,66.53,0.0,-23.23,-3337.42,-3360.65
12123,893.55,2083.45,2500.38,267.96,125.2,-55.19,-1854.34,-14428.3,792.62,9388.17,-3260.13,65.61,0.0,-286.5,-3194.53,-3481.03
12124,889.6,2017.3,2475.77,255.98,132.47,-35.42,-1845.24,-14480.52,817.85,9405.16,-3244.21,65.1,0.0,-367.03,-3179.11,-3546.14
12125,873.55,2057.43,2506.3,267.28,138.35,-51.53,-1829.04,-14516.54,826.06,9459.46,-3223.39,65.73,0.0,-268.68,-3157.66,-3426.34
12126,907.92,2055.32,2501.33,249.84,148.59,-56.03,-1825.4,-14443.66,817.9,9413.37,-3258.57,66.42,0.0,-230.82,-3192.15,-3422.97
12127,908.77,2092.36,2508.75,260.36,127.74,-57.22,-1837.61,-14455.44,805.48,9421.84,-3275.33,66.89,0.0,-224.98,-3208.44,-3433.42
12128,853.79,2092.63,2512.89,256.83,125.75,-62.67,-1787.92,-14425.18,824.73,9378.33,-3294.51,66.56,0.0,-230.82,-3227.95,-3458.78
12129,884.27,2065.09,2484.29,249.32,123.35,-53.67,-1854.56,-14424.31,784.85,9372.71,-3239.16,67.03,0.0,-368.66,-3172.13,-3540.79
12130,845.92,1997.9,2504.07,250.88,129.61,-41.75,-1812.82,-14457.87,812.2,9436.85,-3252.16,66.71,0.0,-335.01,-3185.45,-3520.46
12131,917.44,2102.64,2509.02,264.71,125.69,-60.7,-1858.73,-14422.46,805.66,9408.03,-3271.89,67.4,0.0,-208.72,-3204.49,-3413.21
12132,879.78,2032.03,2504.75,256.15,127.67,-50.11,-1866.56,-14499.9,794.88,9412.63,-3223.39,65.31,0.0,-408.67,-3158.07,-3566.74
12133,845.14,2091.07,2505.84,259.42,149.46,-60.38,-1820.31,-14393.3,841.93,9468.26,-3336.71,65.7,0.0,-112.88,-3271.01,-3383.88
12134,872.14,2060.05,2502.4,262.17,128.18,-54.07,-1863.5,-14417.34,798.86,9450.53,-3281.76,65.75,0.0,-260.59,-3216.02,-3476.6
12135,901.02,2044.13,2510.53,267.98,117.04,-50.91,-1868.98,-14398.67,808.8,9425.38,-3297.32,65.09,0.0,-243.68,-3232.24,-3475.92
12136,894.43,2036.5,2499.26,261.99,129.86,-51.28,-1848.86,-14337.03,809.3,9423.17,-3343.96,65.74,0.0,-182.66,-3278.22,-3460.88
12137,863.12,2105.53,2489.11,258.57,134.37,-57.83,-1854.63,-14392.41,800.12,9410.92,-3275.42,65.6,0.0,-243.12,-3209.82,-3452.94
12138,878.42,2015.04,2485.71,261.97,131.21,-56.64,-1886.35,-14454.32,801.8,9444.09,-3220.46,64.1,0.0,-379.09,-3156.36,-3535.45
12139,850.83,2046.93,2512.42,268.46,126.21,-53.62,-1874.61,-14405.32,834.3,9460.53,-3296.77,65.19,0.0,-233.88,-3231.58,-3465.46
12140,861.71,2014.41,2469.51,251.99,129.06,-39.64,-1862.51,-14509.47,811.34,9459.79,-3199.78,65.05,0.0,-413.8,-3134.74,-3548.54
12141,853.99,2012.98,2528.0,264.2,130.49,-55.47,-1899.51,-14420.48,833.03,9494.42,-3300.91,64.56,0.0,-258.34,-3236.35,-3494.69
12142,876.78,2076.54,2491.86,259.7,134.63,-54.36,-1866.37,-14502.67,828.41,9484.7,-3240.12,64.85,0.0,-270.8,-3175.26,-3446.06
12143,906.43,2053.23,2475.43,257.73,136.5,-56.66,-1837.04,-14357.86,809.35,9406.84,-3322.23,65.78,0.0,-206.04,-3256.45,-3462.48
12144,862.24,2053.19,2506.76,267.34,141.86,-55.48,-1888.23,-14414.58,836.09,9452.0,-3278.39,64.96,0.0,-238.82,-3213.43,-3452.25
12145,893.79,2078.28,2488.96,263.77,136.12,-63.71,-1870.92,-14346.24,831.11,9420.25,-3309.51,65.64,0.0,-168.59,-3243.87,-3412.46
12146,881.72,2032.59,2499.26,267.16,131.0,-64.8,-1871.19,-14459.95,837.13,9438.64,-3224.21,64.04,0.0,-308.44,-3160.17,-3468.61
12147,858.31,2114.14,2493.16,254.78,143.8,-44.39,-1838.8,-14486.71,828.5,9373.57,-3213.35,65.7,0.0,-303.64,-3147.65,-3451.29
12148,888.28,2003.64,2502.48,255.79,127.97,-57.66,-1827.3,-14496.03,841.87,9392.27,-3213.16,66.03,0.0,-368.69,-3147.13,-3515.82
12149,843.13,2086.18,2511.16,255.29,120.12,-67.62,-1865.12,-14455.27,822.91,9370.3,-3220.9,65.43,0.0,-378.92,-3155.47,-3534.39
12150,836.51,2069.05,2508.91,246.68,130.65,-49.2,-1866.05,-14275.56,834.38,9389.37,-3361.38,66.48,0.0,-175.26,-3294.9,-3470.16
12151,907.06,2109.05,2521.87,259.61,123.48,-70.29,-1831.01,-14475.3,825.17,9412.2,-3244.65,66.91,0.0,-218.14,-3177.74,-3395.89
12152,880.31,2109.29,2490.62,274.54,144.63,-57.88,-1848.68,-14420.55,822.87,9413.32,-3270.78,65.83,0.0,-191.53,-3204.95,-3396.49
12153,839.17,2006.66,2527.99,258.89,150.55,-64.21,-1864.57,-14509.98,839.63,9452.8,-3164.01,64.22,0.0,-363.09,-3099.79,-3462.88
12154,885.05,2102.7,2500.98,267.88,131.21,-58.18,-1846.29,-14371.57,826.85,9303.28,-3234.1,65.39,0.0,-258.1,-3168.71,-3426.8
12155,886.37,2052.84,2499.32,263.14,134.25,-61.57,-1832.18,-14481.84,822.14,9392.99,-3188.39,65.76,0.0,-324.54,-3122.63,-3447.17
12156,920.79,2078.85,2503.34,267.55,131.57,-56.61,-1873.56,-14526.77,825.11,9430.86,-3179.46,65.87,0.0,-298.86,-3113.59,-3412.45
12157,864.38,2079.63,2512.37,264.64,121.03,-69.82,-1860.75,-14448.71,826.84,9422.95,-3241.22,65.47,0.0,-287.43,-3175.76,-3463.19
12158,864.47,2129.11,2513.48,255.39,130.51,-48.76,-1831.88,-14479.92,811.57,9365.83,-3221.68,66.09,0.0,-290.19,-3155.59,-3445.79
12159,850.01,2093.72,2520.92,258.95,131.16,-58.12,-1852.5,-14461.98,823.72,9433.22,-3234.97,65.72,0.0,-260.9,-3169.25,-3430.15
12160,872.09,2079.91,2512.89,251.79,146.3,-57.98,-1826.8,-14486.21,840.32,9417.85,-3259.06,66.42,0.0,-249.84,-3192.64,-3442.48
12161,868.84,2100.62,2488.19,259.29,141.41,-64.49,-1864.71,-14283.36,818.87,9335.28,-3339.44,65.7,0.0,-200.06,-3273.74,-3473.8
12162,861.49,2095.07,2504.83,252.54,128.23,-38.79,-1852.76,-14347.4,806.81,9384.95,-3323.65,66.72,0.0,-205.03,-3256.93,-3461.96
12163,886.95,2064.57,2518.98,266.86,138.91,-48.02,-1878.22,-14409.24,817.36,9393.04,-3249.73,64.55,0.0,-248.81,-3185.18,-3433.99
12164,852.36,2085.18,2513.3,259.74,111.09,-70.4,-1874.78,-14423.07,848.66,9389.5,-3219.45,65.18,0.0,-308.43,-3154.27,-3462.7
12165,893.63,2081.26,2530.8,263.05,122.02,-67.08,-1863.97,-14413.94,827.83,9326.58,-3241.79,65.57,0.0,-299.81,-3176.22,-3476.03
12166,874.03,2045.85,2500.78,252.43,128.05,-46.53,-1874.68,-14251.81,834.84,9328.47,-3344.82,65.97,0.0,-208.57,-3278.85,-3487.43
12167,892.14,2057.66,2530.97,259.41,125.94,-52.38,-1855.97,-14361.93,805.83,9318.63,-3254.4,65.49,0.0,-279.69,-3188.91,-3468.6
12168,896.77,2056.86,2473.9,265.49,134.15,-50.42,-1893.32,-14285.04,828.6,9360.82,-3315.58,65.45,0.0,-212.17,-3250.13,-3462.3
12169,901.64,2060.93,2537.21,264.15,140.99,-71.43,-1881.92,-14373.79,816.82,9300.9,-3227.6,65.5,0.0,-304.51,-3162.1,-3466.61
12170,910.76,2095.86,2525.64,265.21,147.52,-37.97,-1895.19,-14281.51,822.9,9351.62,-3314.67,65.11,0.0,-95.16,-3249.57,-3344.73
12171,891.89,2053.55,2518.07,264.53,121.94,-71.47,-1844.95,-14388.05,827.35,9406.98,-3295.24,66.03,0.0,-220.15,-3229.21,-3449.37
12172,842.5,2053.85,2489.67,262.46,123.23,-58.04,-1841.12,-14425.76,831.18,9336.29,-3193.3,65.57,0.0,-385.74,-3127.74,-3513.47
12173,850.14,2041.23,2506.58,247.81,140.29,-40.45,-1867.53,-14388.89,823.26,9417.92,-3269.65,65.64,0.0,-269.64,-3204.01,-3473.65
12174,892.0,2048.17,2506.72,248.86,124.62,-47.11,-1868.31,-14422.82,829.43,9411.49,-3222.71,65.22,0.0,-276.95,-3157.49,-3434.44
12175,859.51,2041.33,2519.13,254.59,112.47,-46.31,-1877.38,-14497.71,833.66,9371.55,-3141.82,64.03,0.0,-429.14,-3077.8,-3506.94
12176,868.7,2078.16,2502.13,265.82,142.57,-51.43,-1869.06,-14491.69,834.29,9344.92,-3126.94,63.94,0.0,-375.6,-3063.0,-3438.6
12177,886.94,2038.51,2515.18,258.52,122.07,-64.09,-1847.46,-14561.43,823.65,9389.03,-3150.82,65.23,0.0,-439.09,-3085.59,-3524.68
12178,876.67,2052.89,2485.39,258.9,120.44,-61.67,-1838.78,-14505.4,849.25,9313.12,-3152.47,63.54,0.0,-449.2,-3088.93,-3538.13
12179,871.78,2132.96,2504.61,261.53,136.04,-58.06,-1892.64,-14379.28,830.62,9393.94,-3236.11,63.36,0.0,-198.51,-3172.75,-3371.26
12180,885.46,2045.68,2523.84,255.87,138.95,-34.3,-1882.6,-14417.4,822.83,9438.08,-3240.82,63.13,0.0,-223.59,-3177.69,-3401.27
12181,914.23,2042.96,2492.91,259.17,125.46,-37.7,-1859.06,-14440.37,844.19,9409.97,-3216.74,64.75,0.0,-248.24,-3151.99,-3400.23
12182,881.14,2028.31,2515.12,257.24,126.13,-44.39,-1866.63,-14420.12,822.32,9406.86,-3234.12,64.82,0.0,-294.02,-3169.3,-3463.33
12183,874.73,2078.15,2481.75,251.65,138.76,-45.12,-1863.99,-14370.72,815.48,9377.75,-3272.35,64.86,0.0,-261.55,-3207.49,-3469.04
12184,894.53,2085.32,2493.76,278.93,137.49,-55.63,-1840.84,-14388.02,819.07,9281.54,-3229.47,64.89,0.0,-293.84,-3164.58,-3458.41
12185,947.02,2114.93,2508.8,271.58,120.0,-37.3,-1826.58,-14476.47,792.42,9298.85,-3167.62,64.95,0.0,-286.75,-3102.67,-3389.43
12186,847.11,2087.75,2528.56,260.2,123.97,-66.54,-1855.92,-14499.43,830.24,9384.06,-3195.03,64.34,0.0,-360.0,-3130.68,-3490.69
12187,890.89,2148.11,2510.22,269.54,140.19,-40.06,-1870.26,-14433.78,825.24,9318.78,-3212.71,64.73,0.0,-241.13,-3147.98,-3389.11
12188,872.46,2089.11,2479.99,254.73,129.13,-38.3,-1856.6,-14528.09,805.73,9416.14,-3134.58,64.48,0.0,-375.71,-3070.1,-3445.81
12189,862.23,2096.06,2505.52,255.33,117.29,-53.5,-1871.43,-14507.77,830.33,9391.42,-3160.53,64.68,0.0,-374.53,-3095.84,-3470.38
12190,890.84,2037.07,2485.18,253.76,120.05,-58.67,-1862.08,-14511.43,821.67,9388.94,-3147.32,63.23,0.0,-434.67,-3084.08,-3518.75
12191,883.67,2075.04,2509.35,263.4,130.41,-43.23,-1856.58,-14438.68,826.88,9277.03,-3161.31,65.0,0.0,-372.72,-3096.31,-3469.02
12192,871.88,2056.84,2514.01,262.01,125.11,-49.32,-1884.86,-14422.1,818.3,9336.41,-3197.77,64.91,0.0,-371.72,-3132.85,-3504.57
12193,859.97,2024.67,2537.89,256.65,140.05,-71.38,-1857.45,-14545.21,821.68,9433.45,-3154.88,65.05,0.0,-399.69,-3089.83,-3489.52
12194,887.23,2034.53,2492.43,250.45,133.06,-51.79,-1849.23,-14476.39,813.97,9314.93,-3117.69,64.35,0.0,-450.82,-3053.34,-3504.15
12195,911.65,2049.35,2496.92,257.2,133.4,-52.38,-1869.86,-14506.53,797.48,9365.17,-3183.91,65.03,0.0,-417.61,-3118.88,-3536.49
12196,912.06,2047.88,2501.86,246.14,133.84,-52.54,-1850.72,-14549.19,800.03,9360.55,-3121.53,64.86,0.0,-450.1,-3056.67,-3506.77
12197,861.61,2095.85,2520.91,257.34,128.36,-65.18,-1857.84,-14481.37,847.13,9348.96,-3146.04,64.42,0.0,-344.23,-3081.62,-3425.85
12198,872.47,2027.38,2522.04,255.02,143.6,-51.53,-1880.86,-14557.15,813.67,9402.11,-3115.01,64.3,0.0,-453.24,-3050.72,-3503.95
12199,877.46,2038.77,2515.89,266.33,127.19,-59.4,-1840.56,-14561.6,817.38,9382.62,-3111.44,66.03,0.0,-435.92,-3045.41,-3481.33
12200,911.03,2037.38,2497.53,254.46,117.9,-50.62,-1834.61,-14495.42,798.86,9380.51,-3147.44,64.33,0.0,-382.99,-3083.11,-3466.1
12201,861.27,2081.94,2493.28,251.53,134.94,-60.5,-1831.9,-14446.57,807.19,9332.64,-3168.56,64.69,0.0,-376.17,-3103.86,-3480.03
12202,911.04,2041.76,2480.67,261.25,132.06,-52.52,-1867.28,-14474.03,807.28,9391.86,-3217.61,63.78,0.0,-367.91,-3153.83,-3521.75
12203,909.77,2058.36,2503.78,265.3,132.1,-58.77,-1852.65,-14464.28,825.4,9376.1,-3222.38,65.25,0.0,-304.88,-3157.13,-3462.01
12204,887.92,2110.82,2468.17,256.5,117.85,-51.62,-1854.3,-14456.16,798.31,9332.55,-3188.01,64.97,0.0,-389.96,-3123.04,-3513.0
12205,901.48,2105.14,2500.05,267.2,150.9,-60.76,-1854.8,-14454.9,825.35,9330.82,-3171.29,64.95,0.0,-289.52,-3106.34,-3395.86
12206,875.24,2096.69,2478.02,274.08,125.6,-57.45,-1857.33,-14492.31,834.25,9370.6,-3190.38,65.28,0.0,-352.61,-3125.11,-3477.72
12207,905.07,2058.53,2503.86,273.18,117.8,-53.36,-1857.43,-14489.31,816.85,9375.65,-3160.56,65.5,0.0,-349.16,-3095.06,-3444.22
12208,902.52,2092.47,2474.47,261.58,139.09,-50.52,-1865.71,-14527.54,790.21,9399.19,-3150.9,64.62,0.0,-384.22,-3086.28,-3470.5
12209,866.0,2097.71,2514.76,257.36,132.12,-74.49,-1865.99,-14513.47,820.22,9423.73,-3201.43,64.9,0.0,-342.06,-3136.53,-3478.59
12210,875.11,2054.16,2525.82,266.96,129.39,-49.81,-1900.84,-14492.32,824.6,9395.39,-3136.72,63.91,0.0,-371.54,-3072.8,-3444.34
12211,881.82,2043.41,2504.81,262.09,142.11,-58.04,-1829.46,-14440.06,814.88,9383.3,-3226.8,65.53,0.0,-295.14,-3161.26,-3456.4
